Contact ID,First Name,LastName,phoneNumber,E-Mail,created_at,courriel,email,Mail
d6f3c4dc-6546-4a62-bd70-c952267f59bc,Clémence,Descamps,03 85 68 88 86,jeannine64@dbmail.com,2024/07/02,,,
3a1c0f77-e0e5-4bc4-9098-14a665fb2b3e,Lucy,Ferrand,0802908489,andre37@live.com,2023-06-28,,,
e141dc61-b8c2-4889-8055-b7d85a0c2aac,Alice,CARPENTIER,+33 (0)2 78 05 38 33,,12-01-2024,virginie05@lambert.com,,
f4761ab5-b56e-4a21-8dbe-592fc855d334,Patricia,bruneau,4674646603327,,2023-01-22,,,vincentemmanuel@voila.fr
791a5b62-f24c-4983-b4b0-426b4503f517,Éléonore,Maury,08 06 07 81 95,,2024/04/14,,alphonse52@david.com,
b32b836d-1a3a-4d88-ac13-7205f5bf829e,Nathalie,Guillaume,8129236139123,gbouchet@petit.fr,2025/03/31,,,
a8f171d5-541c-488e-9db6-b4a8ee009844,Roland,Blot,+33403485736,,2024-11-29,,,remy92@gonzalez.com
b697492f-d840-4d58-814c-d9416f8af06f,Valérie,Le Goff,+33 (0)1 31 78 83 64,,22-12-2022,,nlegendre@denis.fr,
ddcb32bb-255e-41b2-9e12-d7940697f23e,Lorraine,Raynaud,+33(0)805402732,ericpascal@dbmail.com,26-04-2022,,,
bf9bacae-f0f0-4856-8682-ec28cfb489f5,Henri,dupuy,+33 (0)1 42 31 82 06,,2022-08-29,,,noel81@live.com
bde2c14d-4305-4119-8da7-2051d84fb1fe,Constance,de sousa,1852557688155,parentsusanne@dbmail.com,12-05-2022,,,
2254a932-b638-4439-81b2-a71581fe7fe9,Margaud,brunet,4464035076955,vdiallo@club-internet.fr,2024-03-14,,,
b0200b6d-91b6-4a23-8f7f-85a7d50653a9,Nathalie,,+33(0)170455948,michelle16@noos.fr,2022-11-11,,,
1cf9159b-f2cc-4d21-9e29-579dd12942f9,Marine,Techer,5027674906412,francois70@maillot.fr,24-09-2023,,,
7941159f-1457-470d-b36f-b1564b302097,Emmanuel,Lemaître,0604910860,,2022/09/11,uvaillant@free.fr,,
0b309c1b-2c57-4797-b461-4571d75a213e,Isaac,LEBON,1608988850105,,2025-03-20,davidjuliette@sfr.fr,,
45e14de1-e1c8-4c3e-bf6b-4fd73f9b754c,Zoé,Dufour,+33 8 03 96 37 90,theophileblanchet@lemoine.com,08-01-2024,,,
722427be-86c7-48c1-a35f-220d4fa4414f,Margaud,blanc,+33(0)587744992,,2023-05-11,alice93@dbmail.com,,
7d9aeef5-8f68-47be-a23a-bb33442b8f76,Guillaume,lemoine,+33(0)418229232,,2022-07-11,chantalguillaume@vallee.org,,
a6d31812-7a9e-453a-bfa4-f6c8a31fa0a2,Audrey,BERTIN,0180055126,,13-04-2024,,marcel63@free.fr,
a84b2e49-f1ad-4fad-abb1-052a58fc68de,Alphonse,LEBLANC,+33 (0)2 56 14 65 34,,2023/08/24,,lorraine13@orange.fr,
9a674f17-207d-469d-a6ae-933e5d16e19e,Édouard,Evrard,+33(0)160891700,,,,,celine49@noos.fr
23d2b143-fa75-4ac4-a3b2-a723e5a9d49d,Franck,maréchal,1143583040775,yves37@yahoo.fr,2023-07-02,,,
54ee04b5-536b-4614-b424-f9024023d444,Yves,GÉRARD,4312666560233,djoly@orange.fr,09-01-2024,,,
c29f222e-3ac9-40a5-8daf-bde993089375,Marthe,Grondin,+33(0)567932353,,2023-09-15,richard84@faure.fr,,
19390455-50e9-4f96-8770-56270864155c,Benoît,SEGUIN,06 07 94 32 18,,2023/04/03,rolandmichaud@ramos.net,,
9f558bb0-dfb2-4cde-b337-daf6b429db31,Jean,Courtois,+33(0)670470125,,2025/01/10,,,lorrainemoreno@morin.fr
6033f6a1-e3ad-4424-beb9-fe3b363debee,Sébastien,weiss,+33(0)569833179,pauljosette@bouygtel.fr,2023-07-29,,,
fa6addd5-20f0-4b3c-8295-0eae06ac7b10,Véronique,Lefort,7076509462078,,2024-06-23,,rivieregabrielle@noos.fr,
76d243db-96b3-4caa-abc8-4455470c3863,Grégoire,Rocher,+33 (0)1 10 93 60 91,,2024-02-11,,,eugeneduval@dbmail.com
778bb64c-6ca6-4270-9b18-5f765b5f6665,Océane,Da Costa,6919220513563,,2024-08-22,xroche@yahoo.fr,,
e45df6d2-6145-461c-b270-720f0fc3d695,Pierre,launay,+33 1 17 74 87 47,,2024-10-14,,,alexmarin@verdier.fr
7ae4d9cc-40ea-412d-bdaf-88c5f4c343a0,Corinne,Denis,+33 4 35 30 31 38,,2023-07-14,,,frederiquebarbier@maury.net
2023550b-ea25-44bc-92fc-6b3b342edbc9,Marguerite,Hernandez,0457779174,,04-08-2022,,,lucy53@hoarau.com
043e1beb-5313-4a33-90bf-95cd897fda22,Andrée,BAUDRY,0575092720,philippinedelorme@bouygtel.fr,2023/06/06,,,
522a6725-f407-43d7-b89c-03fd72c3ab3d,Marc,Evrard,0299132935,rousselemmanuel@dbmail.com,2024-06-03,,,
dc2f4857-d627-4f6f-bd7d-2f7c0103ead0,Émile,Hamel,+33 (0)2 34 75 60 16,,22-06-2023,,,margotcollet@orange.fr
5684257e-7cd3-4605-9b50-4d43a2135d8c,Andrée,Mercier,+33114120224,,17-05-2023,,,seguinyves@noos.fr
97b7d3a8-4dd4-4b5e-8d91-01e6bcdb829b,Joseph,picard,+33(0)657829052,,21-09-2024,weissmarianne@gilles.com,,
4d7f7468-a587-4762-818f-0883e6f4b2fd,,Le Gall,0181414013,xantoine@club-internet.fr,2024-08-11,,,
d42da288-6713-4e6e-9bfb-57971a330548,Élisabeth,Gosselin,+33(0)111308523,,31-10-2022,stephanevidal@auger.com,,
78429374-e8f2-4001-a527-d513b55500ad,Thibaut,Roux,+33 1 46 26 71 32,elucas@gmail.com,16-03-2024,,,
c0e16f34-f418-4d37-b952-b1bfc0a0f06c,Mathilde,delannoy,0972472542654,,2023/12/03,,,martine23@courtois.net
b84c570d-77b3-4648-b505-16a14ffd78e1,Bertrand,Perrot,+33(0)569921353,,29-04-2022,,,abegue@voisin.fr
32368654-19cf-422c-962e-7e5255331856,Thérèse,Roche,0184542259,,2023-03-09,juliette15@pereira.fr,,
cf51bab4-c96e-4cad-8098-94c9d7e1128a,Chantal,fournier,0802234267,,2024/03/05,,,martincouturier@joly.com
bb64915f-6e96-4d8c-9100-544b0dc856a6,Pauline,Daniel,+33531088623,,19-06-2024,,michelnoel@yahoo.fr,
481395fa-1071-4f20-826d-d30c2f080fd0,Hélène,SEGUIN,0161687873,,2022-05-21,,lacroixmargot@laposte.net,
0c1d7fd5-2216-446c-8daf-a6bd923bc822,Michelle,georges,1065100460104,margaretgrondin@briand.fr,2022-11-08,,,
ccc50620-a2c7-4a50-a4aa-440f74db5194,Isaac,DUPONT,+33 (0)5 76 18 98 98,,2023/11/01,,,cjean@bouygtel.fr
8a11bab8-fc05-4808-8469-46af1b25a37e,Lucie,germain,+33 (0)8 09 45 58 68,ifouquet@etienne.org,08-11-2024,,,
51d1fedf-ac7c-4bca-b813-5dadc179981c,René,carre,0584205555,,2025/04/08,hthierry@pineau.fr,,
41d21a32-6b1e-496c-8595-c6c314f2125d,Richard,gérard,+33 2 21 00 72 04,,31-05-2024,penelopeklein@club-internet.fr,,
7b9e535f-dff6-483a-9d12-8e4bfdebb076,aMrgaux,BOUCHER,+33(0)173246689,,2024/04/09,,,luciediallo@bertin.com
1fec3c82-c982-4c70-8296-364918ce43e5,Jacques,Barthelemy,04 99 89 92 46,,2023/05/06,ollivierbertrand@voila.fr,,
bcac6209-3f72-4fa4-9a3a-de247d2202dc,Andrée,Delahaye,+33(0)611902060,,04-06-2023,davidagnes@schmitt.org,,
87abf7ad-66c7-42f6-a77b-35aaf8a248a9,Gilbert,fouquet,+33 2 67 35 38 42,,2024-11-25,,joubertfranck@bouygtel.fr,
4b70d3dd-d28b-42f4-8a39-04f7c9d22116,Gilles,pelletier,0302323585,,2023/07/06,maryse77@guillet.org,,
ff5ebfcb-d0c9-40c4-a2ce-c61bc9001271,Gabrielle,BENARD,+33175537793,,22-11-2022,,,llefebvre@yahoo.fr
af85f328-1fd7-4d6f-b387-dc6b4bf12c14,Anaïs,BECKER,3960160993247,,2023-05-07,gillesguichard@delahaye.org,,
a8a3acf0-dcf8-46a2-ba56-5b43ae598dca,Suzanne,Meunier,0581273174,,2022-12-01,,evrardmichel@laposte.net,
b514db32-22c7-4ae8-b00e-a29d01ad3eb3,Suzanne,Payet,1764040465511,,2024/10/18,,martelphilippine@potier.fr,
70e6db97-7d5e-49bb-805c-beb8611d701e,Olivie,Gaillard,0292151002,leon48@colas.fr,2023-10-04,,,
79f10a21-9cbf-4e47-a153-65f0fb7eec4d,Léon,PARIS,2089831873095,,2024/11/16,,,diane50@pottier.fr
53ee246d-d017-4385-934c-835735af3a4e,Suzanne,Legendre,2208712189452,,2024/12/09,,,gabriel75@tele2.fr
568cb2fb-8a8c-48fb-aeca-219c57367c2b,Aimé,Coste,0941750241300,,2023/07/24,baillyxavier@gmail.com,,
edd753fa-3181-464d-a992-fbd742c327a3,Thédoore,Texier,0150462176,franck66@boucher.com,2024-03-05,,,
93329c57-475b-4b45-a8fc-d09af78e505d,Marcel,Masson,02 98 58 57 49,agathe98@laposte.net,2023/05/26,,,
e41a455f-63af-449d-9d3c-989824177c12,Christine,GONZALEZ,+33103273571,dominiquemenard@michel.fr,30-03-2024,,,
52bbbf4b-83fd-4b41-969b-46522000a583,Bernadette,FOUCHER,6009805783690,,2022/06/01,,zfouquet@tele2.fr,
e8135b18-144f-4955-9fff-1aa02fbbbf51,Agathe,Martel,4337004917443,,22-11-2023,victoire05@bouygtel.fr,,
93849550-3803-453a-b6b8-c9383477e35b,Isabelle,Hardy,4278531419887,,14-03-2023,,bouviergenevieve@garcia.com,
d1b9902d-c972-4545-abae-17017dd63b51,Margot,Lebreton,1541766045689,therese76@ifrance.com,2024-01-02,,,
bd8ae53c-4c90-4aa5-9c4f-cfbd77d02303,Robert,Blanchard,0808298872,,2024-01-23,perretdenis@jacquot.com,,
e59728c0-0512-4e3a-921f-c6d03de78d0e,Édouard,nicolas,6724663903214,,2023/10/04,,marguerite06@deschamps.fr,
595e7421-5403-41a1-bdd5-4bf2a81f82c2,Anastasie,Lamy,08 05 52 45 29,,2024/08/01,,margauxmartins@live.com,
,Laurent,gay,+33468426851,robinsylvie@voila.fr,2022-11-09,,,
3791a754-6874-4ff1-acce-4d29562a37f9,Louise,huet,08 01 90 95 20,,06-12-2023,auguste82@roche.com,,
f110b192-3f2b-41c5-9dfb-8af9bccce1c9,Julien,buisson,5598414202484,,2023-08-02,ilaurent@dupuy.com,,
ed3fa2a2-8eb2-452f-8f5b-2740520bacdc,Frankc,Hervé,0117275735,,13-02-2024,,,arnaudamelie@noos.fr
724b6827-cff6-42bf-89bb-c6bbe4426d8d,Christelle,roche,7021501343390,,2025/03/24,,,payetjosette@louis.com
40403ae4-4a44-45cc-845d-1ae3646d826e,Marc,renard,+33(0)500443643,fleurywilliam@free.fr,2025/03/26,,,
6c4970c3-aa64-4bf0-8f5b-f7f2e64671b9,Marcel,COUTURIER,2780878571093,denise67@remy.org,2024/01/04,,,
5046ebbc-343a-4200-bebd-95eb50071ef6,Olivie,mercier,0215463517,,25-12-2023,,,chauveauzoe@tiscali.fr
967ee00f-eaf5-48f9-bade-78c05a668079,Luce,tessier,01 59 59 65 60,,17-06-2023,,,iclerc@vallee.com
16424dd0-086e-44a7-9e89-2d9aa3516fb0,Michelle,Maillet,+33452439229,jlucas@bouygtel.fr,2022/05/29,,,
a23f9337-90a8-43e7-b7be-cc2cae14f515,Thierry,Lacroix,4767900782446,,2022-05-15,,maggiebernier@live.com,
e0b79d4f-e00f-428c-805c-1d50a3562ae7,Aurore,DELATTRE,0459256297,,26-07-2023,,lambertadrienne@yahoo.fr,
8fbaf08f-d99f-48bc-8c0b-778d45e8177b,Élodie,Dumas,8879244940395,,09-06-2023,devauxpaul@riviere.net,,
31e184c1-ed9d-4f55-92bc-fbca375c19d2,Patrick,Delaunay,9801220163185,,2022/08/21,,kleinpauline@allain.com,
d7c7fb28-57be-4416-9e6a-f3d3604fd4ae,Marcel,BOULAY,2012959031775,,2022-10-13,,,claude48@boucher.fr
a43a2aab-9161-4faa-b6a1-2591a0899736,Gabirel,colin,+33(0)309380834,,2023-01-21,,fredericgillet@laurent.net,
1c5e7bd5-816a-49ff-b228-bd1e66a0d0af,Frédéric,Lesage,5202131167954,,23-01-2023,igallet@voila.fr,,
07082f97-57bc-4663-aa2c-9f6e0f86ab01,Caroline,Breton,0415386426,,2023/08/29,evrardraymond@wanadoo.fr,,
2ac06056-711e-40c3-a9d5-ee57e71bef25,Cécile,Clerc,+33(0)258355017,moniquedos-santos@free.fr,2024/09/12,,,
a35661d2-7814-4f86-aca6-01d110eec3d2,Michèle,,1340636801990,,04-07-2022,,,fouquetemmanuel@tele2.fr
66f12595-b1f8-4c4c-8bb4-d9be7ff6027b,,navarro,01 48 57 96 88,,2023/06/09,,,maryyves@laposte.net
2615b034-ba80-452a-b089-660fdcae8170,Charles,Maurice,4517702238045,elisabethroyer@wanadoo.fr,2024/09/11,,,
3f9b33d4-7475-45fc-ad65-70df22a403c9,Isabelle,Pascal,06 35 87 27 29,,25-08-2024,monique65@lacombe.com,,
36373ecd-6a64-4a57-9fa8-9de1f8e824d3,Andrée,picard,0121563452,,02-04-2024,,martinleclercq@live.com,
1c12b874-8173-4635-bcd5-c7e560e9a9ad,Aimeé,Sanchez,+33 (0)2 44 45 51 43,,10-01-2025,riviereanouk@chretien.fr,,
13467e7e-a6a2-415f-b1a1-72e3fb485114,Susanne,Evrard,+33 3 46 42 99 87,,2023/05/28,christiane92@rousseau.com,,
4f3c25a9-e9c3-41e0-b224-caddbffcd2c3,Julie,henry,3786243014606,,2024-02-08,paulclaudine@collin.com,,
bf5e4ff4-43a7-4d69-9477-7effe378effc,Martine,Chauvet,0283212086,,2024-12-05,,alixda-silva@tele2.fr,
d7d29399-ed36-4cfd-b462-ad7684d152f0,Tristan,Rousset,1414424607372,,07-04-2025,,qbreton@tiscali.fr,
c599fa1b-0123-4ab5-9103-755f1a76e83e,Roger,Rolland,5779798367607,,2024-08-23,zachariegay@lucas.fr,,
dac76b00-2172-47fe-88f9-5b50e05ef84f,Roger,BARRE,7607512101842,,2023/09/01,,charrieradele@orange.fr,
151105eb-0d27-43c3-a3e5-a05dd87fed47,Margaux,Marin,+33(0)422584679,,2024/10/20,,dominiquebarbier@tiscali.fr,
24bc8ed7-486a-4268-a0ff-c695f0fbf9d5,Arnaude,thibault,7499902038540,,05-08-2022,,,ojulien@dbmail.com
3058d484-7efb-43f5-868c-37797f88ba84,Caroline,Meunier,1426204085206,,09-07-2023,mleveque@delmas.com,,
e893c71a-af24-4ea1-a889-5932bb2d621d,Daniel,David,0854418436602,,2024-04-09,,,uvallee@didier.fr
0c9ffdca-d294-4290-bc2b-89273496a311,Élise,Maurice,05 36 57 64 55,,09-03-2025,,mariemenard@guibert.fr,
fd1e70b5-bc19-4478-bea3-92cafbec0c6b,Pierre,peltier,+33 (0)4 48 55 07 02,,2023/01/15,lgrenier@menard.com,,
6253ec4f-1522-41b9-b3a2-843c5bb56304,Margaret,PAGES,0188919949,,,,,bouvetmaryse@bouygtel.fr
0b888619-c3b6-4dd3-98be-0c1dafff9235,Gérard,POTTIER,0170189779,,06-02-2024,csauvage@orange.fr,,
7b3f17a5-599c-445d-84a8-6685e29f4041,Tristan,schmitt,1770734603161,,2022/10/31,sebastien28@sfr.fr,,
9194a2fd-5775-4632-839f-665ca3a45bd4,Alexandrie,Bouvier,0309363646,,2023/02/05,,eferreira@guillaume.fr,
3976a904-ee01-405e-acc3-75149257e288,Bertrand,Perrot,+33 3 24 51 82 56,dtecher@neveu.net,2023-12-14,,,
cff32669-39e9-42a9-988c-ce05aad7e7d3,Amélie,thomas,1274690176319,,2024-01-21,,jeromeolivier@voila.fr,
fca94d04-b1dc-4fe3-9d68-57744dfaa83c,Alex,leclerc,+33 4 56 73 57 75,maggiepages@orange.fr,02-10-2023,,,
3a81481e-64ab-42d7-a28b-48446c84a0fb,Anaïs,Gilles,02 11 88 20 38,,2025/01/23,,groger@hotmail.fr,
6a20022b-547c-483d-b04c-34b0f3ee3fee,Catherine,PERRIN,3379029403753,,2023-11-14,foucherpaul@gmail.com,,
930838c1-44ab-41aa-a9e5-5ab57f249179,Emmanuel,Moulin,2494891852983,,22-01-2024,lejeuneadrienne@tele2.fr,,
c6e5c9a5-0436-4209-9706-1281a015e29e,Nathalie,FONTAINE,0666138865,,2022-11-25,,,jeannine56@buisson.net
3936f22e-e736-4f52-9ba0-6693e70275a0,Luce,Mendès,+33 5 95 93 60 19,,2023-12-25,,mercierhugues@thierry.fr,
641eb3bc-42b9-4ab3-9151-4c4708b21461,Thérèse,LEBRETON,06 63 72 03 73,,2024-10-22,,denismichaud@pages.com,
d973552a-039d-4a20-8e4c-84390d3f6981,rÉic,Valette,8102531292662,,09-05-2022,uriviere@tele2.fr,,
3812af8a-860f-4df6-9153-b5bf7f70881b,Guy,Nicolas,+33 (0)2 01 90 07 38,,30-01-2025,martytheodore@peltier.org,,
09493c74-6e21-4a38-9a42-f2e263a1e211,Louise,chevallier,+33(0)232388767,,2024/09/12,virginie13@durand.net,,
53615570-8d09-4751-9470-b6248f2a61c0,Georges,louis,06 83 87 44 30,garniersylvie@gregoire.fr,16-07-2022,,,
9839e643-1c5b-4b3f-bb6f-c9b487a53205,Lucy,roy,0577677192,,2023-09-04,,ldupre@ifrance.com,
c30bb7f7-1aae-4709-b2c2-69225d845251,François,Marie,5145375257448,,10-08-2024,,,pollivier@orange.fr
4c980eec-a027-49a4-abf7-250d3fa5d42d,Océane,vallet,0680983831934,,06-03-2023,,srenaud@orange.fr,
edff0b3b-b71b-4d2d-a923-f2d1c5dcad93,Marie,Gros,+33 1 34 95 24 57,,2024/01/28,,,qguyon@tiscali.fr
de1731e3-402e-4222-946b-835daf69789b,Nath,Gauthier,+33332806253,,2024/08/04,,,zacharie54@hotmail.fr
80f577bf-cb0f-48af-940c-ac1e6d37c6a7,Isabelle,Delannoy,+33(0)147986571,,2023-11-10,,ericleclercq@laposte.net,
33cdb1a9-6589-433f-93fa-0b2235971f2f,Patrick,Durand,+33 (0)3 86 28 68 56,,2022/12/20,gdupont@tiscali.fr,,
24c80949-f899-435f-8071-e0b3fc176efb,Édith,paris,01 28 03 36 49,,26-07-2024,thibault14@voila.fr,,
82d8426f-3302-478c-95e3-5bb6a8fdc8ef,Véronique,couturier,0579622951,,2024-01-26,tlucas@legrand.com,,
3e6f1bdf-2b3f-4b1b-8623-6fcc5ff6fcdc,Margaud,Delmas,01 78 84 57 32,,17-05-2023,,,lucie06@hebert.com
64794eea-df78-45e3-b0c3-c87fd8411480,Emmanuelle,Bernard,5412982492202,,2022-06-29,,,arnaudeseguin@brun.fr
95831ef9-989b-4822-b5e2-74e141c39685,Jeanne,Da Costa,+33684403765,,2025/01/08,,nathalie80@jean.fr,
41d4f2ec-49f7-4dc5-80cd-70297bb9b691,Charlotte,baudry,0114863290,,2023-05-15,,,jacquotdavid@denis.fr
8b11337f-1b0a-492a-8eee-a48001b5c876,Adrien,olivier,5737449666072,,24-10-2023,constanceriou@laposte.net,,
50aa5283-75be-4f92-91ca-971a85f30a61,Henri,Bertin,0280316367,,2022/12/19,yvesberger@collin.org,,
ba3e5b77-45b7-4856-943c-2bcafa703139,Claudine,Renaud,+33 6 93 03 95 39,rda-silva@gmail.com,30-09-2024,,,
e3f1b8c4-4725-4bc4-a39d-d7239ff96a5e,Marcel,DAVID,+33(0)608041756,,08-02-2025,,susanduval@wanadoo.fr,
f80336ad-8da0-4aed-9111-ab48d4f86557,Guy,Pires,05 71 69 91 65,,25-05-2023,,claudemarin@delahaye.com,
4165406c-d5a8-42bc-9f4c-028ec05a2e08,Peirre,LÉVY,+33 (0)4 96 08 41 58,,2022-06-14,oceane40@lopez.org,,
26321884-9965-4f8e-bda8-7216d2a5332a,Alix,Noël,,,2024-12-24,,,suzannebouchet@noos.fr
ecbabe49-f688-40c0-8faf-3a7a41d6e077,Hugues,marty,0436017430,,2023-02-25,lamberttheodore@yahoo.fr,,
7cb152c2-19c6-4fa4-a10b-07528c39dec5,Michelle,cordier,+33 (0)6 66 77 52 70,,2022-06-12,,kdufour@tele2.fr,
59d5f7a1-b3f3-4850-8ba8-7493b5c47919,Arthur,DUPRÉ,+33 1 54 31 63 91,,06-04-2023,,,pfrancois@martinez.fr
3d60f0c4-115a-4848-a3b4-1fe78dd44a0f,Diane,DAVID,+33628617805,lhubert@yahoo.fr,2023/04/01,,,
30e2370c-c5be-440b-a06f-e4d017b547d7,Zacharie,Maillet,0800868744,,2024-11-01,,,timotheeguilbert@ifrance.com
cea6eee3-404d-4597-9e49-08b0c3e6319b,Xavier,Laporte,+33 1 63 56 00 62,,2022-10-10,ferrandclemence@lagarde.com,,
c63ead20-0b26-4339-85c0-90e98905c183,Zoé,berthelot,0181297198,carolinelecoq@club-internet.fr,2024/08/26,,,
d6becc21-8d88-436b-8888-671afe74c352,Nicole,Marie,+33 (0)8 02 68 17 93,,2024-12-30,alexandria35@maury.com,,
8f5c20e9-d2d6-4eaa-825e-18159f347246,Sabine,CHARLES,+33 3 13 11 66 94,,2024/10/04,,giraudamelie@voila.fr,
0a1a5bde-5a09-4428-854a-a18265df1bb3,Éléonore,Collin,7166578130499,,2024-08-25,,,laurent22@simon.org
a399dc47-ace2-4aec-a408-b9ffd72467f0,Christelle,BUISSON,+33804083544,,21-02-2024,,pruvostjerome@voila.fr,
bf971338-d239-427f-8f9f-3f8bd5c45f4e,Renée,DAVID,7622368312753,,2025/03/07,denisemoreau@de.com,,
a3c56ac8-6c0a-43da-acaf-5a79e3708424,Claire,Vallet,+33 (0)1 62 94 50 26,,2022-07-09,,,pleduc@laposte.net
20ce5ad0-4380-41a5-a249-655d21322b90,Agnès,Salmon,+33442253939,,2024-03-28,,,xlebreton@free.fr
b024c758-e674-4671-94cb-33d0764d95ed,Lorraine,Jacquot,0187884204,margaud89@cohen.fr,2022-07-15,,,
9e4f7a00-5358-4f30-92fe-32e5dea68264,Michelle,CHARPENTIER,2546167946778,,2024-09-06,,marysefrancois@yahoo.fr,
b7d55497-8cd6-4455-8b43-170105340987,Madeleine,denis,3779626389654,,2025-02-20,,,pereiranoemi@colin.fr
e659c555-ac63-4e8b-9b99-4fdb7bd86799,Lucy,Cousin,9514909671080,,2024/12/06,,tleveque@laposte.net,
529a8eb8-7b6b-449e-9aad-518288334779,Benoît,Leclerc,2512343353675,,2023-05-23,ribeiromathilde@joseph.com,,
c1d5ca4f-5927-4266-a754-ea3637d068e3,Louis,CHEVALLIER,+33 (0)1 77 12 80 61,,30-11-2023,agnesgermain@tele2.fr,,
eaa19c1a-f64a-4a5d-9c52-75512d11ebc9,Brigitte,Le Roux,08 03 50 78 10,pierre39@gmail.com,11-10-2024,,,
,Louise,HOARAU,3621051640787,,07-10-2024,,,hugues72@dbmail.com
82626f54-641e-4b5e-a0f1-e099fb09383b,Henriette,Leclercq,01 77 70 55 48,astrid02@hotmail.fr,12-05-2023,,,
b0d87d0c-2130-4c3b-a206-62ad5c8d4d53,Émilie,Breton,03 88 41 57 71,,2025/02/18,nguyenleon@voila.fr,,
851987ab-e599-46f1-a6a0-c38caf3801e1,Patrick,HENRY,+33 1 28 29 33 52,diasadrienne@laine.com,2024/08/05,,,
31a0e718-607e-4719-ad40-b463f46c7693,Véronique,Jacob,06 56 45 05 81,,2023-03-26,,vledoux@orange.fr,
2a2287d5-f6b0-48b2-92b8-cc990cdf1163,Gabriel,Brunel,+33 6 47 74 96 33,,2023/05/16,julienluce@voila.fr,,
3479f386-5d66-4199-af93-056c638cc8e0,Laetitia,BESNARD,06 26 09 79 62,,30-01-2025,,,gribeiro@live.com
7481931b-83e5-44a9-862f-acf281f15c80,Capucine,lemaître,0674372123,legendreedouard@wanadoo.fr,2024-04-17,,,
2f55e5f6-ecf1-43ee-8d8b-f41f46f9cb99,Stéphane,Lejeune,0804059193,,2024/01/11,,ihenry@bourdon.com,
ee956a3a-9686-4dcf-8c22-8b723f5f7fdc,Charlotte,Pineau,0533535975,,2025/02/03,,,bernadettecollin@michel.fr
0404e4c3-3cd3-488c-a2c4-83ed4a2671b5,Xavier,Loiseau,+33326527825,,2024-06-04,,,galletadele@noos.fr
9e5bc2a5-56b7-4e2a-a452-650fbddd0da0,Lorraine,MARTEL,+33 (0)8 01 77 53 98,nbarbe@fontaine.fr,2025-04-08,,,
3902877c-159f-4675-8f67-f26c2bafa888,Christelle,HENRY,0537982149,adrienlaunay@sfr.fr,2024-09-15,,,
ca6ed270-c0df-4534-a9fc-cbccbc29d2fd,Victor,Charpentier,6816723866560,,2023-10-21,juliennoemi@leduc.com,,
5eae6541-15ec-4897-8948-3a08cb00249d,Charles,BIGOT,0855872357845,gabriellebon@ifrance.com,2022-05-11,,,
ed4639fc-0981-4c17-ae88-8bec9f7aff61,Manon,JACOB,+33(0)289227069,laurence35@noos.fr,2025/01/22,,,
9b830f5f-abd3-4669-bf6e-d190b3cd167b,Auguste,PIRES,7224558170833,,18-06-2023,,bertinagathe@maury.com,
1bcc056b-9a4d-4cd3-a135-d80a4b475a0b,Margaret,Arnaud,02 72 51 40 96,bernard16@germain.org,2024/01/14,,,
1ea6d222-738b-4624-889c-e8599decd934,Chantal,Grondin,01 25 73 12 53,thierryyves@gauthier.fr,2022/06/15,,,
768116e6-d15b-4ac2-baf4-898dee994e2f,Frédérique,bertrand,0126144716,igilbert@voila.fr,11-11-2024,,,
8e96ac56-1618-40fc-a2a8-bf43576baa21,Louis,Meunier,2760741464402,,2024-07-26,,,veroniqueblanc@sfr.fr
b1385e6f-0859-49f0-8e8d-ebc9349d17d8,Margaud,Gonzalez,0115510954,glaporte@fernandes.com,20-03-2024,,,
6ac5dc43-3385-411c-92ab-21e5c990c529,Claudine,PERROT,4695881946877,,2024/01/14,,,veroniquepetitjean@ifrance.com
51a34cf3-a778-4d6f-9a10-2949331fe7c7,Stéphanie,chartier,2031613177905,,20-12-2022,,,duvalanastasie@guyot.com
2ef004a7-d895-4c16-ab94-c95380071501,Noël,Auger,3115439781573,,2022-11-24,,charles46@gmail.com,
9d790f80-b587-4e15-a2cd-7ff06509ff92,Édith,Andre,0201579970,wclerc@briand.fr,21-11-2023,,,
aa3af6b7-bd2a-4da3-8a5c-6f9ad873ef5a,Anaïs,Schmitt,4073730871439,leducaime@free.fr,2025-01-26,,,
ad0c7f25-da7e-4419-abb7-5c2997b87e38,Paul,Dias,1327381522932,,19-04-2023,,,xpires@club-internet.fr
037c0216-09e7-4fe1-9c61-fd8d7e2a9ced,Nicole,DIDIER,0655045838,chauvetines@gmail.com,2023-02-06,,,
ef9a1893-d965-48ee-81d3-92162f82ffd6,Bernadette,Brun,+33 (0)8 07 21 13 59,,08-11-2022,rvincent@garnier.org,,
b5b2446a-e55f-4b6d-9917-a01312d7a1ec,Alain,thomas,3101717199457,,04-01-2025,,,cpires@orange.fr
5dc7f692-317a-4cea-b784-42332ae87613,Caroline,BESNARD,3524130228671,,2023/11/11,,edouard49@gmail.com,
435a2730-b92b-4c23-a998-6aae42101b3a,Gabriel,barbier,+33801715111,aimee46@tele2.fr,,,,
e07876b4-a676-4e14-b4cf-d7b11ab12b94,Auguste,NOËL,6954508570340,,2024/03/26,,,catherinebenoit@robin.com
fc9a1ff4-b515-4d4c-a929-b118f5dc5ffe,Zoé,muller,0211643424,,20-06-2023,,christelle54@nguyen.com,
c2e14502-3036-4f50-9322-ee8f41d2a6e9,Nicolas,Perrin,+33 1 23 06 42 11,,2022/06/11,,,ines50@noos.fr
